"numeor epoch,""batch_size"",""nb_epochs"",""learning_rate"",""input_size"",""hidden_size"",""output_size"",""weight_init_range"",""Training Loss"",""Validation Loss"",""Test Loss"",""Accuracy"","""","""""
"7,""2"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.06173676399545"",""0.085583998734647"",""0.077613780070488"",""97.814285714286"","""","""""
"8,""2"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.052898633769439"",""0.083286101679263"",""0.073440068461686"",""97.642857142857"","""","""""
"9,""2"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.045568005966086"",""0.082076775795003"",""0.071136365868383"",""97.814285714286"","""","""""
"10,""2"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.039153022808364"",""0.077575283057966"",""0.067453259904572"",""97.9"","""","""""
"1,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.64606803300244"",""0.30502644658768"",""0.28610059426892"",""91.771428571429"","""","""""
"2,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.25466792947525"",""0.22974825297792"",""0.20918345563033"",""93.7"","""","""""
"3,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.1891627923321"",""0.18494720475433"",""0.16665920029744"",""95.314285714286"","""","""""
"4,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.14949075723658"",""0.15698918528654"",""0.14049863375583"",""95.9"","""","""""
"5,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.12216880036191"",""0.13574628788923"",""0.11903675916369"",""96.571428571428"","""","""""
"6,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.10246691415698"",""0.12040965171141"",""0.10529385241366"",""96.857142857143"","""","""""
"7,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.087957498186705"",""0.10801756466184"",""0.09562843470412"",""97.328571428571"","""","""""
"8,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.076170013902696"",""0.10059635735394"",""0.088230729608803"",""97.471428571429"","""","""""
"9,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.067417033127722"",""0.097944337780777"",""0.085393383313417"",""97.528571428571"","""","""""
"10,""3"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.059543020511351"",""0.094390070866869"",""0.081413365813204"",""97.557142857143"","""","""""
"1,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.75112740276888"",""0.32630721228759"",""0.32376686571352"",""90.728571428571"","""","""""
"2,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.29219878376121"",""0.24239493459518"",""0.23862691389104"",""92.985714285714"","""","""""
"3,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.22685858681504"",""0.19847125417185"",""0.19272480941078"",""94.514285714286"","""","""""
"4,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.18495266456147"",""0.16953373711153"",""0.16567384839853"",""95.185714285714"","""","""""
"5,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.15468747938627"",""0.14910833471389"",""0.14819647317037"",""95.557142857143"","""","""""
"6,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.13260833487652"",""0.13448618929921"",""0.12732388987148"",""96.428571428571"","""","""""
"7,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11515737568262"",""0.12256794237277"",""0.11717790137094"",""96.685714285714"","""","""""
"8,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.10149592268695"",""0.11446482111797"",""0.10788470614871"",""96.914285714286"","""","""""
"9,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.090338156300727"",""0.1037932238505"",""0.097165790956559"",""97.271428571429"","""","""""
"10,""4"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.080856872103606"",""0.097222147235545"",""0.094471041748071"",""97.042857142857"","""","""""
"1,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.84818803759039"",""0.3681712183462"",""0.34766869311354"",""89.814285714286"","""","""""
"2,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.31483181673453"",""0.27882330037768"",""0.26441718212096"",""92.3"","""","""""
"3,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.251732351321"",""0.23496762877838"",""0.22003250063081"",""93.685714285714"","""","""""
"4,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.210033760868"",""0.19808953065917"",""0.18532064961145"",""94.571428571428"","""","""""
"5,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.17925028939295"",""0.17985841475422"",""0.16665006475773"",""95.314285714286"","""","""""
"6,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.15548720281633"",""0.16129492202701"",""0.15137627006167"",""95.857142857143"","""","""""
"7,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.13709337842362"",""0.14406201308967"",""0.13641819548835"",""96.128571428571"","""","""""
"8,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.12177779817563"",""0.12915294840324"",""0.11964111088247"",""96.557142857143"","""","""""
"9,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.10943958167567"",""0.12343373765603"",""0.11458720776664"",""96.842857142857"","""","""""
"10,""5"",""10"",""0.005"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.09870358015074"",""0.11298657238144"",""0.10653639872581"",""97.128571428571"","""","""""
"1,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.43836193467478"",""0.21487385297901"",""0.19798949028099"",""94.142857142857"","""","""""
"2,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.16631781178782"",""0.1360952024627"",""0.12707716224729"",""96.171428571429"","""","""""
"3,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11212828144171"",""0.11133925207563"",""0.10359611337511"",""96.814285714286"","""","""""
"4,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.08341756684147"",""0.09045711984795"",""0.08355814615527"",""97.471428571429"","""","""""
"5,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.065571863387333"",""0.093966217913306"",""0.086414233974914"",""97.4"","""","""""
"6,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.052832319804821"",""0.075610539722326"",""0.072349558670329"",""97.728571428571"","""","""""
"7,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.043280102740832"",""0.081248294635562"",""0.077857079036234"",""97.642857142857"","""","""""
"8,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.035511514239367"",""0.072839690979574"",""0.064500257833806"",""97.985714285714"","""","""""
"9,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.029045844416022"",""0.066841017573131"",""0.060579680199957"",""98.085714285714"","""","""""
"10,""2"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.023655503419274"",""0.067698424187867"",""0.063757463592295"",""97.971428571429"","""","""""
"1,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.52953796069804"",""0.26214426864515"",""0.24635491675096"",""92.828571428571"","""","""""
"2,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.21162418144998"",""0.18526754723334"",""0.17486612934775"",""94.885714285714"","""","""""
"3,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.14831729616464"",""0.13672811119607"",""0.12579449031268"",""96.285714285714"","""","""""
"4,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11309616617003"",""0.12116666136661"",""0.10938943044101"",""96.614285714286"","""","""""
"5,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.090847561154462"",""0.10209420957528"",""0.091196839249163"",""97.4"","""","""""
"6,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.074851062377888"",""0.094012475463043"",""0.086094844798795"",""97.428571428571"","""","""""
"7,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.062085385108202"",""0.087766346961142"",""0.079177812439075"",""97.628571428571"","""","""""
"8,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.053890831469157"",""0.082553173881091"",""0.075209143149185"",""97.771428571429"","""","""""
"9,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.046088757704331"",""0.08033057557911"",""0.071607558878864"",""97.871428571428"","""","""""
"10,""3"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.039784096624113"",""0.077515025767814"",""0.070377268197668"",""97.771428571429"","""","""""
"1,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.60829180556357"",""0.29013666832546"",""0.27291886815928"",""92.028571428571"","""","""""
"2,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.24352566859455"",""0.2057021156539"",""0.1931227268882"",""94.3"","""","""""
"3,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.17803819832958"",""0.16635568009627"",""0.15284402192613"",""95.314285714286"","""","""""
"4,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.13908178056405"",""0.14142290075345"",""0.12888731141518"",""96.271428571429"","""","""""
"5,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11319831402252"",""0.12547162509844"",""0.10905796290018"",""96.8"","""","""""
"6,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.094473820074504"",""0.10999576858599"",""0.0948950188943"",""97.285714285714"","""","""""
"7,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.080598691002858"",""0.10426612138663"",""0.089514524219267"",""97.385714285714"","""","""""
"8,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.069357753682909"",""0.097149314058867"",""0.082092522849345"",""97.485714285714"","""","""""
"9,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.060827334040378"",""0.090109233901922"",""0.077216557924226"",""97.785714285714"","""","""""
"10,""4"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.053322231559954"",""0.086254069290436"",""0.073950878769953"",""97.728571428571"","""","""""
"1,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.67635791116304"",""0.33714136223527"",""0.3047587181059"",""91.214285714286"","""","""""
"2,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.26668035551812"",""0.2442706803818"",""0.21957207479431"",""93.514285714286"","""","""""
"3,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.20165007102183"",""0.2004127910473"",""0.17937064579563"",""95.057142857143"","""","""""
"4,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.16147246612554"",""0.16804151211776"",""0.14939378495041"",""95.671428571429"","""","""""
"5,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.13327664662083"",""0.1560335599998"",""0.13156578326149"",""96.414285714286"","""","""""
"6,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11331158766276"",""0.12960926270964"",""0.11288548381288"",""96.7"","""","""""
"7,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.097266504599282"",""0.11896611082904"",""0.10315905353564"",""96.857142857143"","""","""""
"8,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.084531728873378"",""0.11181902469411"",""0.096511677424933"",""97.128571428571"","""","""""
"9,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.075174335603606"",""0.10311510860187"",""0.088538514937546"",""97.4"","""","""""
"10,""5"",""10"",""0.0075"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.066772036415083"",""0.098565418950934"",""0.083934417603086"",""97.414285714286"","""","""""
"1,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.38462290023263"",""0.18031237540503"",""0.16647980719117"",""95.128571428571"","""","""""
"2,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.14091037884579"",""0.12044534245394"",""0.10830105093943"",""96.828571428571"","""","""""
"3,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.092021637309431"",""0.098721016652258"",""0.09228038340856"",""97.328571428571"","""","""""
"4,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.068438908120401"",""0.084662071462277"",""0.077682190236363"",""97.642857142857"","""","""""
"5,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.052376854753513"",""0.079546621561765"",""0.071723794732852"",""97.571428571428"","""","""""
"6,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.03979980355778"",""0.083476361612361"",""0.073262184098453"",""97.6"","""","""""
"7,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.032292278996198"",""0.067752613571751"",""0.05902761956589"",""98.142857142857"","""","""""
"8,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.025223711476693"",""0.0680930930121"",""0.059724297695295"",""98.171428571429"","""","""""
"9,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.019284987281442"",""0.064976636150068"",""0.056296684682907"",""98.114285714286"","""","""""
"10,""2"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.015601386178866"",""0.06542338319688"",""0.057995336866258"",""98.271428571429"","""","""""
"1,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.4639023609308"",""0.23589704364134"",""0.21347136423906"",""93.957142857143"","""","""""
"2,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.17812739061697"",""0.15450820113194"",""0.13712824006301"",""95.828571428571"","""","""""
"3,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.12019279787714"",""0.12391950117768"",""0.10852936773755"",""96.828571428571"","""","""""
"4,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.090771190222597"",""0.10707453797873"",""0.093395556034514"",""97.428571428571"","""","""""
"5,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.071651419343522"",""0.097953312862221"",""0.085700430308542"",""97.328571428571"","""","""""
"6,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.057800607263727"",""0.092447016436794"",""0.079545251726309"",""97.471428571429"","""","""""
"7,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.047632633009585"",""0.080334850127149"",""0.069007539766439"",""97.885714285714"","""","""""
"8,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.039112922872217"",""0.077745638421746"",""0.06371412834704"",""98"","""","""""
"9,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.032674759981956"",""0.076784219367175"",""0.06315122515552"",""98.085714285714"","""","""""
"10,""3"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.027143621412524"",""0.075799843375015"",""0.067074575357872"",""97.842857142857"","""","""""
"1,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.52855929971991"",""0.26218608791199"",""0.24627348615176"",""92.771428571429"","""","""""
"2,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.21066344461615"",""0.19141728521533"",""0.17740271481602"",""94.9"","""","""""
"3,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.14779741801383"",""0.13835058092649"",""0.12742464820778"",""96.457142857143"","""","""""
"4,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.11375860926238"",""0.11956572153372"",""0.10861619159702"",""96.857142857143"","""","""""
"5,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.091234742666292"",""0.10057047091105"",""0.092498940184238"",""97.371428571428"","""","""""
"6,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.074773793439333"",""0.092911233969199"",""0.086635318676263"",""97.471428571429"","""","""""
"7,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.063401429378114"",""0.082916582402119"",""0.078043205442229"",""97.714285714286"","""","""""
"8,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.054299863949994"",""0.078859073694519"",""0.073172276635578"",""97.714285714286"","""","""""
"9,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.046088412342745"",""0.076992467056224"",""0.073478770016756"",""97.857142857143"","""","""""
"10,""4"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.039963371220224"",""0.079602090243912"",""0.073816266339651"",""97.685714285714"","""","""""
"1,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.59147338434712"",""0.28052321667635"",""0.26835071983681"",""91.957142857143"","""","""""
"2,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.23475149694415"",""0.19889886721854"",""0.18519500893482"",""94.685714285714"","""","""""
"3,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.17057122883724"",""0.16461377477462"",""0.15294841219355"",""95.814285714286"","""","""""
"4,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.13316740987444"",""0.1299019129627"",""0.12010682927648"",""96.7"","""","""""
"5,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.10727500130688"",""0.11458619060899"",""0.10643713970773"",""96.9"","""","""""
"6,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.090058351246616"",""0.09865892169505"",""0.091469845812909"",""97.414285714286"","""","""""
"7,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.076500262208965"",""0.093534689887822"",""0.085560719649553"",""97.285714285714"","""","""""
"8,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.066102372270228"",""0.085419932710809"",""0.079278464012714"",""97.657142857143"","""","""""
"9,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.05770434696539"",""0.081117799571742"",""0.073662449931048"",""97.7"","""","""""
"10,""5"",""10"",""0.01"",""784"",""4096"",""10"",""(-0,001, 0,001)"",""0.050928946474083"",""0.078742866837831"",""0.073091165632689"",""97.671428571429"","""","""""
"1,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""1.1830396782483"",""0.47308389030072"",""0.45598811549813"",""88.214285714286"","""","""""
"2,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.39441537283963"",""0.35343011877169"",""0.3323483031266"",""90.628571428571"","""","""""
"3,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.32556285235281"",""0.30994907651236"",""0.29086452406455"",""91.828571428571"","""","""""
"4,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.29042489396901"",""0.28358974223373"",""0.26533566663437"",""92.271428571429"","""","""""
"5,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.26321947252971"",""0.25937369285938"",""0.24325248396679"",""93.1"","""","""""
"6,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.24051168420865"",""0.24075864039988"",""0.22588748427174"",""93.371428571428"","""","""""
"7,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.2208354173533"",""0.22234155021547"",""0.20821575062366"",""93.942857142857"","""","""""
"8,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.20393866967545"",""0.21009970472538"",""0.19764535411293"",""94.1"","""","""""
"9,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.18994691687588"",""0.19808990122642"",""0.18401354401418"",""94.571428571428"","""","""""
"10,""2"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.17737980654547"",""0.18698330031287"",""0.17246980293484"",""95.1"","""","""""
"1,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""1.508127367073"",""0.64627928576388"",""0.61602908560819"",""83.614285714286"","""","""""
"2,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.48161161769065"",""0.42148161737415"",""0.38678179716136"",""89.457142857143"","""","""""
"3,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.36965564910435"",""0.36689869396225"",""0.33272095267701"",""90.728571428571"","""","""""
"4,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.32800967275058"",""0.33609223676617"",""0.30283549057193"",""91.271428571429"","""","""""
"5,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.30244759117474"",""0.31334914284868"",""0.28133000037411"",""91.814285714286"","""","""""
"6,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.28273879102496"",""0.29999265420776"",""0.26949449854737"",""92.042857142857"","""","""""
"7,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.26551814873701"",""0.28672176053802"",""0.25677819458782"",""92.328571428571"","""","""""
"8,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.25092485593762"",""0.27081676928386"",""0.24252210716352"",""92.957142857143"","""","""""
"9,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.23730961762807"",""0.26086151537506"",""0.23100616087042"",""93.485714285714"","""","""""
"10,""3"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.22498369131787"",""0.24585933573037"",""0.21866235681318"",""93.657142857143"","""","""""
"1,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""1.7887736575956"",""0.86702461397127"",""0.85111463755369"",""80.157142857143"","""","""""
"2,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.60301813611406"",""0.47436267632636"",""0.45193153158895"",""88.1"","""","""""
"3,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.42165952138654"",""0.38913383974014"",""0.36862041127149"",""90.057142857143"","""","""""
"4,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.3638751296019"",""0.35152023885096"",""0.33092896793091"",""90.785714285714"","""","""""
"5,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.33278758259732"",""0.32620184699436"",""0.30817823912802"",""91.314285714286"","""","""""
"6,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.31164468201795"",""0.3076807796723"",""0.29109551707948"",""91.585714285714"","""","""""
"7,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.29499890030952"",""0.29462268943854"",""0.27849530524002"",""91.828571428571"","""","""""
"8,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.28119197948926"",""0.28022225361055"",""0.26447544617645"",""92.314285714286"","""","""""
"9,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.26828219394609"",""0.27014468153654"",""0.25494700842431"",""92.571428571428"","""","""""
"10,""4"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.25658089167308"",""0.2591466432456"",""0.2441449223339"",""92.985714285714"","""","""""
"1,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""1.971746968135"",""1.1382668853752"",""1.1349774685289"",""74.071428571428"","""","""""
"2,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.74392741150186"",""0.54572759925846"",""0.52337950294571"",""86.628571428571"","""","""""
"3,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.47259040756349"",""0.42741704935518"",""0.40530952564707"",""89.114285714286"","""","""""
"4,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.39518348505173"",""0.37885217506823"",""0.3570106935694"",""90.157142857143"","""","""""
"5,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.3574160388957"",""0.35105264046329"",""0.33102041114454"",""90.714285714286"","""","""""
"6,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.33388603925656"",""0.32907040100175"",""0.31021546759476"",""91.071428571428"","""","""""
"7,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.31672908800574"",""0.31483928583311"",""0.296786296974"",""91.4"","""","""""
"8,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.3028266788665"",""0.30120073817615"",""0.28469862973617"",""91.8"","""","""""
"9,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.2907714349664"",""0.29228015282674"",""0.27580215140745"",""91.771428571429"","""","""""
"10,""5"",""10"",""0.001"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.28000153224432"",""0.28031360712133"",""0.26633282865963"",""92.242857142857"","""","""""
"1,""2"",""10"",""0.0025"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.70319787911934"",""0.33673332805203"",""0.32300175079288"",""90.8"","""","""""
"2,""2"",""10"",""0.0025"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.29540863744591"",""0.26210898860664"",""0.2518552107589"",""92.585714285714"","""","""""
"3,""2"",""10"",""0.0025"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.23707973129153"",""0.21605534866709"",""0.20638737828541"",""94.042857142857"","""","""""
"4,""2"",""10"",""0.0025"",""784"",""128"",""10"",""(-0,01, 0,01)"",""0.19480810889899"",""0.18632961766493"",""0.1771059201558"",""94.914285714286"","""","""""
